用户,1997-01-01,1997-02-01,1997-03-01,1997-04-01,1997-05-01,1997-06-01,1997-07-01,1997-08-01,1997-09-01,1997-10-01,1997-11-01,1997-12-01,1998-01-01,1998-02-01,1998-03-01,1998-04-01,1998-05-01,1998-06-01
13245,0,0,引入期,引入期,0,0,0,0,休眠期,流失期,0,0,0,0,休眠期,成熟期,成熟期,休眠期
13246,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13247,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13248,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,休眠期,成熟期,流失期,0,休眠期
13249,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13250,0,引入期,引入期,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0
13251,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13252,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,休眠期,流失期,0
13253,0,引入期,引入期,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0
13254,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13255,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13256,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13257,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13258,0,引入期,引入期,成长期,流失期,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0
13259,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13260,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13261,0,引入期,引入期,成长期,成熟期,休眠期,流失期,0,0,休眠期,流失期,0,休眠期,成熟期,流失期,活跃,成熟期,休眠期
13262,0,引入期,引入期,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0
13263,0,引入期,引入期,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0
13264,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,休眠期,成熟期,流失期,0,0,0
13265,0,引入期,成长期,成熟期,成熟期,休眠期,流失期,活跃,流失期,0,0,0,休眠期,流失期,0,0,0,0
13266,0,引入期,成长期,流失期,活跃,成熟期,成熟期,成熟期,休眠期,流失期,0,0,0,0,0,0,0,0
13267,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13268,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13269,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13270,0,引入期,引入期,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0
13271,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13272,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13273,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13274,0,引入期,引入期,成长期,流失期,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0
13275,0,引入期,成长期,成熟期,成熟期,成熟期,休眠期,流失期,0,0,0,休眠期,流失期,0,0,休眠期,成熟期,成熟期
13276,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13277,0,引入期,引入期,0,休眠期,流失期,活跃,流失期,0,0,0,0,0,0,0,0,0,0
13278,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13279,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,休眠期,流失期,0
13280,0,0,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0
13281,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13282,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13283,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13284,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13285,0,引入期,引入期,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0
13286,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13287,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13288,0,引入期,成长期,成熟期,休眠期,流失期,活跃,流失期,0,0,0,0,0,0,0,休眠期,成熟期,流失期
13289,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13290,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13291,0,引入期,引入期,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0
13292,0,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,休眠期,流失期,0,0,0,0
13293,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13294,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13295,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13296,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13297,0,引入期,成长期,流失期,0,休眠期,成熟期,流失期,0,0,0,0,0,休眠期,成熟期,流失期,活跃,流失期
13298,0,引入期,引入期,成长期,流失期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0
13299,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13300,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13301,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13302,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13303,0,引入期,引入期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
13304,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13305,0,引入期,引入期,成长期,流失期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0
13306,0,引入期,引入期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
13307,0,引入期,引入期,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0
13308,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13309,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13310,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13311,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13312,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13313,0,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
13314,0,引入期,引入期,0,休眠期,流失期,活跃,流失期,0,0,0,0,0,0,0,0,0,0
13315,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13316,0,引入期,成长期,成熟期,成熟期,休眠期,流失期,0,0,0,0,0,0,0,0,休眠期,流失期,0
13317,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13318,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13319,0,引入期,引入期,0,0,0,休眠期,流失期,活跃,流失期,0,休眠期,流失期,0,0,0,休眠期,流失期
13320,0,引入期,成长期,成熟期,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
13321,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13322,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13323,0,引入期,成长期,流失期,0,0,0,0,休眠期,成熟期,流失期,0,0,0,休眠期,流失期,0,0
13324,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13325,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13326,0,引入期,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
13327,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13328,0,引入期,引入期,0,0,休眠期,流失期,活跃,流失期,0,0,休眠期,流失期,0,0,0,休眠期,流失期
13329,0,引入期,引入期,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0
13330,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13331,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13332,0,引入期,引入期,成长期,成熟期,成熟期,休眠期,流失期,0,休眠期,成熟期,成熟期,休眠期,成熟期,休眠期,成熟期,休眠期,成熟期
13333,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13334,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13335,0,引入期,成长期,流失期,0,休眠期,成熟期,流失期,0,0,休眠期,流失期,0,0,0,休眠期,成熟期,流失期
13336,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13337,0,引入期,引入期,0,0,休眠期,成熟期,流失期,0,0,休眠期,流失期,0,0,休眠期,流失期,0,0
13338,0,0,引入期,引入期,0,0,0,0,0,休眠期,流失期,0,0,休眠期,成熟期,流失期,0,0
13339,0,引入期,成长期,成熟期,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
13340,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13341,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13342,0,引入期,成长期,流失期,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0
13343,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13344,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13345,0,引入期,成长期,流失期,活跃,流失期,活跃,流失期,0,0,0,0,休眠期,成熟期,流失期,0,0,0
13346,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,休眠期,成熟期,流失期,活跃,流失期
13347,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13348,0,引入期,成长期,成熟期,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
13349,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13350,0,引入期,成长期,流失期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0
13351,0,引入期,成长期,流失期,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0
13352,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13353,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13354,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0
13355,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13356,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13357,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13358,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13359,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13360,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13361,0,引入期,成长期,流失期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
13362,0,引入期,引入期,0,0,0,0,0,0,休眠期,流失期,活跃,流失期,0,0,0,0,0
13363,0,引入期,引入期,0,0,0,0,0,休眠期,流失期,活跃,流失期,0,休眠期,成熟期,成熟期,休眠期,流失期
13364,0,0,引入期,成长期,流失期,0,0,0,0,休眠期,流失期,0,休眠期,流失期,0,0,0,0
13365,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13366,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13367,0,引入期,引入期,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0
13368,0,引入期,引入期,0,0,休眠期,流失期,活跃,流失期,活跃,成熟期,成熟期,成熟期,休眠期,流失期,0,0,0
13369,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13370,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13371,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13372,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,休眠期,流失期
13373,0,引入期,引入期,成长期,成熟期,成熟期,休眠期,成熟期,成熟期,休眠期,流失期,活跃,流失期,0,休眠期,流失期,0,休眠期
13374,0,引入期,引入期,0,0,休眠期,流失期,0,0,0,休眠期,流失期,0,0,休眠期,成熟期,流失期,0
13375,0,引入期,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
13376,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13377,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13378,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13379,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13380,0,引入期,引入期,0,0,0,0,休眠期,流失期,0,休眠期,成熟期,流失期,0,0,休眠期,流失期,0
13381,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13382,0,引入期,引入期,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0
13383,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13384,0,引入期,引入期,成长期,成熟期,休眠期,流失期,活跃,流失期,0,休眠期,流失期,0,0,休眠期,流失期,0,0
13385,0,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,休眠期,流失期
13386,0,引入期,引入期,成长期,流失期,0,0,休眠期,流失期,活跃,成熟期,成熟期,休眠期,成熟期,成熟期,成熟期,成熟期,成熟期
13387,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,休眠期,流失期,活跃,成熟期,休眠期
13388,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13389,0,引入期,成长期,流失期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0
13390,0,0,引入期,成长期,流失期,活跃,流失期,0,0,0,0,0,0,休眠期,成熟期,流失期,0,0
13391,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13392,0,引入期,成长期,流失期,0,0,0,0,0,休眠期,流失期,0,0,0,休眠期,流失期,0,休眠期
13393,0,引入期,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,休眠期
13394,0,引入期,引入期,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,休眠期,流失期
13395,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13396,0,引入期,引入期,成长期,流失期,0,休眠期,成熟期,流失期,0,0,0,0,休眠期,流失期,0,0,0
13397,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13398,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13399,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13400,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13401,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13402,0,引入期,引入期,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0
13403,0,引入期,成长期,成熟期,成熟期,休眠期,流失期,活跃,成熟期,成熟期,成熟期,成熟期,休眠期,成熟期,成熟期,成熟期,成熟期,成熟期
13404,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13405,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13406,0,引入期,引入期,成长期,流失期,活跃,流失期,0,0,0,0,0,0,0,休眠期,流失期,0,0
13407,0,引入期,成长期,流失期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
13408,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13409,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0
13410,0,引入期,引入期,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0
13411,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13412,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13413,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13414,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13415,0,引入期,引入期,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,休眠期,流失期,0
13416,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13417,0,引入期,引入期,0,0,0,0,0,休眠期,流失期,0,0,0,休眠期,流失期,0,0,0
13418,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13419,0,引入期,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
13420,0,引入期,成长期,流失期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
13421,0,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
13422,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13423,0,引入期,引入期,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0
13424,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13425,0,引入期,引入期,成长期,流失期,活跃,流失期,活跃,流失期,0,休眠期,流失期,0,0,0,0,休眠期,成熟期
13426,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13427,0,引入期,引入期,0,0,0,0,0,0,休眠期,流失期,活跃,流失期,0,0,0,0,0
13428,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13429,0,引入期,引入期,成长期,流失期,0,休眠期,流失期,0,0,0,0,休眠期,流失期,0,0,0,0
13430,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13431,0,引入期,成长期,成熟期,休眠期,成熟期,成熟期,成熟期,休眠期,流失期,0,0,0,0,0,休眠期,流失期,0
13432,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,休眠期,成熟期,流失期
13433,0,引入期,引入期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
13434,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13435,0,引入期,引入期,0,0,0,0,休眠期,流失期,0,0,休眠期,成熟期,成熟期,休眠期,流失期,0,0
13436,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13437,0,引入期,引入期,0,0,0,0,休眠期,流失期,0,休眠期,成熟期,成熟期,休眠期,流失期,0,休眠期,成熟期
13438,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13439,0,引入期,成长期,成熟期,成熟期,成熟期,休眠期,流失期,活跃,成熟期,成熟期,成熟期,休眠期,成熟期,成熟期,成熟期,成熟期,成熟期
13440,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13441,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0
13442,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13443,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13444,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13445,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13446,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13447,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13448,0,引入期,成长期,流失期,活跃,流失期,0,0,0,0,0,0,0,0,0,0,0,0
13449,0,引入期,成长期,成熟期,成熟期,成熟期,成熟期,成熟期,休眠期,流失期,0,0,0,0,0,0,0,0
13450,0,引入期,引入期,0,休眠期,成熟期,成熟期,成熟期,休眠期,流失期,0,0,0,休眠期,流失期,0,0,0
13451,0,引入期,引入期,0,0,0,休眠期,流失期,0,0,休眠期,流失期,0,0,休眠期,流失期,0,0
13452,0,引入期,引入期,0,休眠期,成熟期,流失期,0,0,0,0,0,0,0,0,0,0,0
13453,0,引入期,引入期,0,0,休眠期,流失期,0,0,0,休眠期,成熟期,成熟期,休眠期,流失期,0,0,0
13454,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13455,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13456,0,引入期,引入期,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0
13457,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13458,0,引入期,成长期,成熟期,休眠期,成熟期,休眠期,流失期,活跃,流失期,0,0,0,0,0,0,0,0
13459,0,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
13460,0,引入期,成长期,成熟期,成熟期,成熟期,休眠期,流失期,0,休眠期,流失期,活跃,流失期,0,0,0,休眠期,流失期
13461,0,引入期,引入期,0,休眠期,成熟期,流失期,0,休眠期,流失期,0,0,0,0,0,0,0,休眠期
13462,0,引入期,引入期,0,0,0,0,0,休眠期,成熟期,流失期,0,0,0,0,0,0,0
13463,0,引入期,成长期,成熟期,休眠期,成熟期,成熟期,休眠期,流失期,活跃,流失期,0,休眠期,成熟期,成熟期,休眠期,流失期,0
13464,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13465,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13466,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13467,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13468,0,引入期,引入期,成长期,流失期,活跃,成熟期,休眠期,成熟期,休眠期,流失期,0,0,休眠期,流失期,0,0,休眠期
13469,0,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
13470,0,引入期,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
13471,0,引入期,成长期,流失期,活跃,流失期,0,0,0,0,0,0,0,0,0,0,0,0
13472,0,引入期,成长期,成熟期,成熟期,成熟期,休眠期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期
13473,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13474,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13475,0,引入期,成长期,成熟期,休眠期,流失期,活跃,成熟期,休眠期,流失期,0,0,0,0,0,0,0,0
13476,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13477,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13478,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13479,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13480,0,引入期,引入期,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0
13481,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13482,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13483,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13484,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13485,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13486,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13487,0,引入期,成长期,流失期,活跃,流失期,活跃,成熟期,休眠期,成熟期,休眠期,流失期,活跃,流失期,活跃,成熟期,休眠期,流失期
13488,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13489,0,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
13490,0,引入期,引入期,0,0,0,0,0,休眠期,成熟期,流失期,活跃,成熟期,休眠期,流失期,0,0,0
13491,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13492,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13493,0,引入期,成长期,流失期,活跃,流失期,活跃,流失期,0,0,休眠期,流失期,0,休眠期,流失期,0,0,休眠期
13494,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13495,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13496,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0
13497,0,引入期,成长期,成熟期,成熟期,成熟期,成熟期,休眠期,流失期,活跃,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,休眠期
13498,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13499,0,引入期,引入期,成长期,成熟期,休眠期,流失期,0,休眠期,流失期,0,0,0,0,0,0,0,0
13500,0,引入期,引入期,0,0,0,0,0,休眠期,流失期,0,0,0,0,休眠期,流失期,活跃,成熟期
13501,0,引入期,引入期,0,0,休眠期,流失期,0,休眠期,流失期,0,0,休眠期,流失期,0,0,0,0
13502,0,引入期,引入期,0,0,0,休眠期,成熟期,流失期,0,0,0,0,0,0,0,0,0
13503,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13504,0,引入期,成长期,成熟期,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
13505,0,引入期,成长期,流失期,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0
13506,0,引入期,引入期,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0
13507,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13508,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13509,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13510,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,休眠期
13511,0,引入期,成长期,成熟期,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
13512,0,引入期,引入期,成长期,流失期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0
13513,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13514,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13515,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13516,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13517,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13518,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13519,0,引入期,成长期,流失期,0,0,休眠期,流失期,0,休眠期,流失期,0,0,休眠期,成熟期,流失期,0,0
13520,0,引入期,引入期,0,0,0,休眠期,流失期,0,0,休眠期,流失期,0,0,休眠期,流失期,0,0
13521,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13522,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13523,0,引入期,成长期,成熟期,成熟期,成熟期,休眠期,流失期,0,休眠期,流失期,0,0,0,0,0,0,0
13524,0,引入期,引入期,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,休眠期,流失期,0
