用户,F,R,M,用户类型
11768,0,1,0,一般发展客户
11769,0,1,0,一般发展客户
11770,0,1,0,一般发展客户
11771,1,0,1,重要保持客户
11772,1,0,1,重要保持客户
11773,0,1,0,一般发展客户
11774,0,1,0,一般发展客户
11775,0,1,0,一般发展客户
11776,0,1,0,一般发展客户
11777,0,0,0,一般挽留客户
11778,0,1,0,一般发展客户
11779,0,0,0,一般挽留客户
11780,0,1,0,一般发展客户
11781,0,0,0,一般挽留客户
11782,0,1,0,一般发展客户
11783,1,0,1,重要保持客户
11784,1,0,1,重要保持客户
11785,1,1,1,重要价值客户
11786,0,1,0,一般发展客户
11787,0,1,0,一般发展客户
11788,0,1,0,一般发展客户
11789,0,1,0,一般发展客户
11790,0,0,0,一般挽留客户
11791,0,1,0,一般发展客户
11792,1,1,1,重要价值客户
11793,0,1,0,一般发展客户
11794,1,0,1,重要保持客户
11795,0,1,0,一般发展客户
11796,0,0,0,一般挽留客户
11797,0,1,0,一般发展客户
11798,0,0,0,一般挽留客户
11799,1,0,1,重要保持客户
11800,0,1,0,一般发展客户
11801,1,0,1,重要保持客户
11802,0,1,0,一般发展客户
11803,1,0,1,重要保持客户
11804,0,1,0,一般发展客户
11805,1,0,1,重要保持客户
11806,0,1,0,一般发展客户
11807,0,1,0,一般发展客户
11808,1,0,1,重要保持客户
11809,1,0,1,重要保持客户
11810,0,0,0,一般挽留客户
11811,0,1,0,一般发展客户
11812,1,0,1,重要保持客户
11813,1,1,1,重要价值客户
11814,1,0,1,重要保持客户
11815,0,1,0,一般发展客户
11816,0,0,0,一般挽留客户
11817,0,0,0,一般挽留客户
11818,0,1,0,一般发展客户
11819,0,1,0,一般发展客户
11820,0,1,0,一般发展客户
11821,1,0,1,重要保持客户
11822,0,0,0,一般挽留客户
11823,1,0,1,重要保持客户
11824,0,0,0,一般挽留客户
11825,0,1,0,一般发展客户
11826,1,0,1,重要保持客户
11827,0,0,1,重要挽留客户
11828,0,1,0,一般发展客户
11829,1,0,1,重要保持客户
11830,0,1,0,一般发展客户
11831,0,0,0,一般挽留客户
11832,1,0,1,重要保持客户
11833,0,1,0,一般发展客户
11834,0,1,0,一般发展客户
11835,0,1,0,一般发展客户
11836,0,0,0,一般挽留客户
11837,1,0,1,重要保持客户
11838,0,0,0,一般挽留客户
11839,1,0,1,重要保持客户
11840,1,0,1,重要保持客户
11841,0,1,0,一般发展客户
11842,0,1,0,一般发展客户
11843,0,1,0,一般发展客户
11844,1,0,1,重要保持客户
11845,1,0,1,重要保持客户
11846,0,1,0,一般发展客户
11847,0,0,0,一般挽留客户
11848,0,1,0,一般发展客户
11849,0,1,0,一般发展客户
11850,1,1,0,一般价值客户
11851,1,1,1,重要价值客户
11852,0,1,0,一般发展客户
11853,0,0,0,一般挽留客户
11854,0,1,0,一般发展客户
11855,0,1,0,一般发展客户
11856,0,0,0,一般挽留客户
11857,0,1,0,一般发展客户
11858,0,0,0,一般挽留客户
11859,0,1,0,一般发展客户
11860,1,0,1,重要保持客户
11861,0,1,0,一般发展客户
11862,0,1,0,一般发展客户
11863,0,1,0,一般发展客户
11864,0,1,0,一般发展客户
11865,0,1,0,一般发展客户
11866,0,1,0,一般发展客户
11867,0,1,0,一般发展客户
11868,0,1,0,一般发展客户
11869,0,1,0,一般发展客户
11870,0,1,0,一般发展客户
11871,0,1,0,一般发展客户
11872,0,1,0,一般发展客户
11873,0,1,0,一般发展客户
11874,0,1,0,一般发展客户
11875,0,1,0,一般发展客户
11876,1,0,1,重要保持客户
11877,0,1,0,一般发展客户
11878,1,1,1,重要价值客户
11879,0,1,0,一般发展客户
11880,0,1,0,一般发展客户
11881,0,1,0,一般发展客户
11882,0,1,0,一般发展客户
11883,0,1,0,一般发展客户
11884,0,1,0,一般发展客户
11885,1,0,1,重要保持客户
11886,0,1,0,一般发展客户
11887,1,0,1,重要保持客户
11888,0,1,0,一般发展客户
11889,0,0,0,一般挽留客户
11890,0,1,0,一般发展客户
11891,0,1,0,一般发展客户
11892,0,1,0,一般发展客户
11893,0,1,0,一般发展客户
11894,0,0,0,一般挽留客户
11895,0,1,0,一般发展客户
11896,0,1,0,一般发展客户
11897,0,1,0,一般发展客户
11898,0,1,0,一般发展客户
11899,0,1,0,一般发展客户
11900,0,1,0,一般发展客户
11901,0,1,0,一般发展客户
11902,0,1,0,一般发展客户
11903,1,0,1,重要保持客户
11904,0,0,0,一般挽留客户
11905,1,0,1,重要保持客户
11906,0,0,0,一般挽留客户
11907,0,1,0,一般发展客户
11908,0,1,0,一般发展客户
11909,1,0,1,重要保持客户
11910,0,1,0,一般发展客户
11911,0,0,0,一般挽留客户
11912,0,1,0,一般发展客户
11913,0,1,0,一般发展客户
11914,0,1,0,一般发展客户
11915,1,0,1,重要保持客户
11916,0,1,0,一般发展客户
11917,0,1,0,一般发展客户
11918,1,0,1,重要保持客户
11919,1,0,1,重要保持客户
11920,0,1,0,一般发展客户
11921,1,0,0,一般保持客户
11922,0,1,0,一般发展客户
11923,0,1,0,一般发展客户
11924,0,1,0,一般发展客户
11925,1,0,1,重要保持客户
11926,0,1,0,一般发展客户
11927,0,1,0,一般发展客户
11928,0,1,0,一般发展客户
11929,0,0,0,一般挽留客户
11930,0,1,0,一般发展客户
11931,0,1,0,一般发展客户
11932,0,1,0,一般发展客户
11933,0,1,0,一般发展客户
11934,1,0,1,重要保持客户
11935,0,1,0,一般发展客户
11936,0,1,0,一般发展客户
11937,0,1,0,一般发展客户
11938,1,0,1,重要保持客户
11939,0,1,0,一般发展客户
11940,0,1,0,一般发展客户
11941,0,1,0,一般发展客户
11942,0,0,0,一般挽留客户
11943,0,1,0,一般发展客户
11944,0,1,0,一般发展客户
11945,1,0,1,重要保持客户
11946,0,1,0,一般发展客户
11947,0,0,0,一般挽留客户
11948,0,1,0,一般发展客户
11949,1,1,1,重要价值客户
11950,0,1,0,一般发展客户
11951,1,0,1,重要保持客户
11952,1,0,1,重要保持客户
11953,0,1,0,一般发展客户
11954,0,1,0,一般发展客户
11955,0,1,0,一般发展客户
11956,0,1,0,一般发展客户
11957,1,0,1,重要保持客户
11958,0,1,0,一般发展客户
11959,0,0,0,一般挽留客户
11960,0,1,0,一般发展客户
11961,0,1,0,一般发展客户
11962,0,0,0,一般挽留客户
11963,0,1,0,一般发展客户
11964,0,0,0,一般挽留客户
11965,0,1,0,一般发展客户
11966,0,1,0,一般发展客户
11967,0,0,0,一般挽留客户
11968,0,1,0,一般发展客户
11969,0,1,0,一般发展客户
11970,0,1,0,一般发展客户
11971,0,1,0,一般发展客户
11972,0,1,0,一般发展客户
11973,0,1,0,一般发展客户
11974,0,1,0,一般发展客户
11975,0,0,0,一般挽留客户
11976,0,1,0,一般发展客户
11977,0,0,0,一般挽留客户
11978,0,1,0,一般发展客户
11979,0,1,0,一般发展客户
11980,0,1,0,一般发展客户
11981,1,0,1,重要保持客户
11982,0,1,0,一般发展客户
11983,0,0,0,一般挽留客户
11984,0,1,0,一般发展客户
11985,0,1,0,一般发展客户
11986,0,0,0,一般挽留客户
11987,0,1,0,一般发展客户
11988,0,0,0,一般挽留客户
11989,0,1,0,一般发展客户
11990,0,1,0,一般发展客户
11991,0,1,0,一般发展客户
11992,0,1,0,一般发展客户
11993,0,1,0,一般发展客户
11994,1,0,0,一般保持客户
11995,1,0,1,重要保持客户
11996,0,1,0,一般发展客户
11997,0,1,0,一般发展客户
11998,0,1,0,一般发展客户
11999,0,1,0,一般发展客户
12000,1,0,1,重要保持客户
12001,0,1,0,一般发展客户
12002,1,0,1,重要保持客户
12003,0,1,0,一般发展客户
12004,0,1,0,一般发展客户
12005,1,0,0,一般保持客户
12006,1,0,1,重要保持客户
12007,1,0,1,重要保持客户
12008,1,0,1,重要保持客户
12009,0,1,0,一般发展客户
12010,0,1,0,一般发展客户
12011,0,1,0,一般发展客户
12012,1,0,1,重要保持客户
12013,0,1,0,一般发展客户
12014,0,1,0,一般发展客户
12015,0,0,0,一般挽留客户
12016,1,0,1,重要保持客户
12017,0,0,0,一般挽留客户
12018,0,1,0,一般发展客户
12019,0,1,0,一般发展客户
12020,1,1,1,重要价值客户
12021,0,1,0,一般发展客户
12022,1,0,1,重要保持客户
12023,0,1,0,一般发展客户
12024,1,0,1,重要保持客户
12025,0,1,0,一般发展客户
12026,0,1,0,一般发展客户
12027,0,1,0,一般发展客户
12028,0,0,0,一般挽留客户
12029,0,1,0,一般发展客户
12030,1,0,1,重要保持客户
12031,1,0,1,重要保持客户
12032,0,1,0,一般发展客户
12033,0,1,0,一般发展客户
12034,1,0,1,重要保持客户
12035,0,1,0,一般发展客户
12036,0,1,0,一般发展客户
12037,0,1,0,一般发展客户
12038,0,1,0,一般发展客户
12039,0,1,0,一般发展客户
12040,0,1,0,一般发展客户
12041,0,1,0,一般发展客户
12042,0,1,0,一般发展客户
12043,1,0,1,重要保持客户
12044,0,1,0,一般发展客户
12045,0,1,0,一般发展客户
12046,1,0,1,重要保持客户
12047,1,0,1,重要保持客户
12048,1,0,1,重要保持客户
12049,1,1,1,重要价值客户
12050,1,0,1,重要保持客户
12051,0,1,0,一般发展客户
12052,1,1,0,一般价值客户
12053,1,0,1,重要保持客户
12054,0,1,0,一般发展客户
12055,0,1,0,一般发展客户
12056,1,0,1,重要保持客户
12057,0,1,0,一般发展客户
12058,1,0,1,重要保持客户
12059,0,1,0,一般发展客户
12060,1,0,1,重要保持客户
12061,0,1,0,一般发展客户
12062,0,1,0,一般发展客户
12063,0,0,0,一般挽留客户
12064,0,1,0,一般发展客户
12065,0,1,0,一般发展客户
12066,0,1,0,一般发展客户
12067,0,1,0,一般发展客户
12068,0,0,0,一般挽留客户
12069,0,1,0,一般发展客户
12070,0,1,0,一般发展客户
12071,0,1,0,一般发展客户
12072,1,0,1,重要保持客户
12073,0,1,0,一般发展客户
12074,0,1,0,一般发展客户
12075,0,1,0,一般发展客户
12076,0,1,0,一般发展客户
12077,0,0,0,一般挽留客户
12078,0,1,0,一般发展客户
12079,0,1,0,一般发展客户
12080,0,1,0,一般发展客户
12081,1,0,1,重要保持客户
12082,1,0,1,重要保持客户
12083,0,1,0,一般发展客户
12084,0,1,0,一般发展客户
12085,0,1,0,一般发展客户
12086,0,1,0,一般发展客户
12087,0,1,0,一般发展客户
12088,0,1,0,一般发展客户
12089,1,0,1,重要保持客户
12090,0,1,0,一般发展客户
12091,0,1,0,一般发展客户
12092,0,0,0,一般挽留客户
12093,0,0,0,一般挽留客户
12094,0,1,0,一般发展客户
12095,0,1,0,一般发展客户
12096,0,0,1,重要挽留客户
12097,1,0,1,重要保持客户
12098,1,0,1,重要保持客户
12099,0,1,0,一般发展客户
12100,0,1,0,一般发展客户
12101,0,1,0,一般发展客户
12102,1,0,1,重要保持客户
12103,0,1,0,一般发展客户
12104,0,0,0,一般挽留客户
12105,0,1,0,一般发展客户
12106,0,1,0,一般发展客户
12107,0,1,0,一般发展客户
12108,1,0,1,重要保持客户
12109,0,1,1,重要发展客户
12110,0,1,0,一般发展客户
12111,0,1,0,一般发展客户
12112,0,0,0,一般挽留客户
12113,0,1,0,一般发展客户
12114,0,1,0,一般发展客户
12115,0,1,0,一般发展客户
12116,0,1,0,一般发展客户
12117,0,1,0,一般发展客户
12118,0,1,0,一般发展客户
12119,1,0,1,重要保持客户
12120,1,0,1,重要保持客户
12121,0,1,0,一般发展客户
12122,0,1,0,一般发展客户
12123,0,0,0,一般挽留客户
12124,0,1,0,一般发展客户
12125,0,1,1,重要发展客户
12126,0,1,0,一般发展客户
12127,1,0,1,重要保持客户
12128,1,0,1,重要保持客户
12129,1,1,1,重要价值客户
12130,1,0,1,重要保持客户
12131,0,1,0,一般发展客户
12132,0,1,0,一般发展客户
12133,1,1,1,重要价值客户
12134,0,1,0,一般发展客户
12135,0,1,0,一般发展客户
12136,0,1,0,一般发展客户
12137,0,1,0,一般发展客户
12138,1,0,1,重要保持客户
12139,0,0,0,一般挽留客户
12140,0,1,0,一般发展客户
12141,1,0,1,重要保持客户
12142,0,1,0,一般发展客户
12143,0,1,0,一般发展客户
12144,0,1,0,一般发展客户
12145,0,1,0,一般发展客户
12146,0,1,0,一般发展客户
12147,0,1,0,一般发展客户
12148,0,0,0,一般挽留客户
12149,1,0,1,重要保持客户
12150,0,0,0,一般挽留客户
12151,1,0,0,一般保持客户
12152,1,0,1,重要保持客户
12153,1,1,1,重要价值客户
12154,1,0,1,重要保持客户
12155,0,0,0,一般挽留客户
12156,0,1,0,一般发展客户
12157,0,1,0,一般发展客户
12158,0,1,0,一般发展客户
12159,0,1,0,一般发展客户
12160,0,0,0,一般挽留客户
12161,0,1,0,一般发展客户
12162,0,1,0,一般发展客户
12163,0,1,0,一般发展客户
12164,1,0,1,重要保持客户
12165,1,0,1,重要保持客户
12166,0,1,0,一般发展客户
12167,0,0,0,一般挽留客户
12168,0,0,0,一般挽留客户
12169,0,1,0,一般发展客户
12170,1,1,1,重要价值客户
12171,0,1,0,一般发展客户
12172,0,1,0,一般发展客户
12173,0,1,0,一般发展客户
12174,0,1,0,一般发展客户
12175,1,0,1,重要保持客户
12176,1,0,0,一般保持客户
12177,0,1,0,一般发展客户
12178,0,1,0,一般发展客户
12179,0,1,0,一般发展客户
12180,0,1,0,一般发展客户
12181,0,1,0,一般发展客户
12182,0,0,0,一般挽留客户
12183,0,0,0,一般挽留客户
12184,1,0,1,重要保持客户
12185,0,0,0,一般挽留客户
12186,0,1,0,一般发展客户
12187,0,1,0,一般发展客户
12188,1,0,1,重要保持客户
12189,0,0,0,一般挽留客户
12190,0,1,0,一般发展客户
12191,1,0,1,重要保持客户
12192,0,1,0,一般发展客户
12193,0,1,0,一般发展客户
12194,0,0,0,一般挽留客户
12195,0,1,0,一般发展客户
12196,1,0,1,重要保持客户
12197,0,0,1,重要挽留客户
12198,0,1,0,一般发展客户
12199,0,0,0,一般挽留客户
12200,0,1,0,一般发展客户
12201,0,1,0,一般发展客户
12202,0,1,0,一般发展客户
12203,0,1,0,一般发展客户
12204,1,0,1,重要保持客户
12205,0,1,0,一般发展客户
12206,0,1,1,重要发展客户
12207,1,0,1,重要保持客户
12208,0,1,0,一般发展客户
12209,0,1,0,一般发展客户
12210,1,0,1,重要保持客户
12211,0,1,0,一般发展客户
12212,0,1,0,一般发展客户
12213,0,1,0,一般发展客户
12214,0,1,0,一般发展客户
12215,1,0,1,重要保持客户
12216,0,1,0,一般发展客户
12217,1,0,1,重要保持客户
12218,0,1,0,一般发展客户
12219,0,0,0,一般挽留客户
12220,0,1,0,一般发展客户
12221,1,0,1,重要保持客户
12222,0,1,0,一般发展客户
12223,0,0,0,一般挽留客户
12224,1,0,1,重要保持客户
12225,0,1,0,一般发展客户
12226,0,1,0,一般发展客户
12227,0,1,0,一般发展客户
12228,1,0,1,重要保持客户
12229,0,1,0,一般发展客户
12230,0,0,0,一般挽留客户
12231,0,0,0,一般挽留客户
12232,0,1,0,一般发展客户
12233,0,1,0,一般发展客户
12234,0,1,0,一般发展客户
12235,0,0,0,一般挽留客户
12236,0,1,0,一般发展客户
12237,0,1,0,一般发展客户
12238,1,0,1,重要保持客户
12239,0,0,0,一般挽留客户
12240,0,1,0,一般发展客户
12241,0,0,0,一般挽留客户
12242,1,0,1,重要保持客户
12243,0,0,0,一般挽留客户
12244,0,1,0,一般发展客户
12245,1,1,1,重要价值客户
12246,0,1,0,一般发展客户
12247,0,1,0,一般发展客户
12248,0,1,0,一般发展客户
12249,0,1,0,一般发展客户
12250,0,1,0,一般发展客户
12251,0,0,0,一般挽留客户
12252,0,1,0,一般发展客户
12253,0,0,0,一般挽留客户
12254,1,0,1,重要保持客户
12255,0,1,0,一般发展客户
12256,0,0,0,一般挽留客户
12257,0,0,0,一般挽留客户
12258,0,1,0,一般发展客户
12259,0,1,0,一般发展客户
12260,1,0,1,重要保持客户
12261,0,0,0,一般挽留客户
12262,0,1,0,一般发展客户
12263,1,0,1,重要保持客户
12264,0,1,0,一般发展客户
12265,1,1,1,重要价值客户
12266,0,1,0,一般发展客户
12267,0,1,0,一般发展客户
12268,0,1,0,一般发展客户
12269,0,1,0,一般发展客户
12270,0,0,0,一般挽留客户
12271,1,0,1,重要保持客户
12272,1,0,1,重要保持客户
12273,0,1,0,一般发展客户
12274,0,1,0,一般发展客户
12275,0,1,0,一般发展客户
12276,0,1,0,一般发展客户
12277,0,1,0,一般发展客户
12278,0,0,0,一般挽留客户
12279,0,1,0,一般发展客户
12280,0,0,0,一般挽留客户
12281,0,1,0,一般发展客户
12282,0,1,0,一般发展客户
12283,0,1,0,一般发展客户
12284,0,1,0,一般发展客户
12285,0,0,0,一般挽留客户
12286,1,0,1,重要保持客户
12287,1,0,1,重要保持客户
12288,0,1,0,一般发展客户
12289,0,1,0,一般发展客户
12290,0,1,0,一般发展客户
12291,0,0,0,一般挽留客户
12292,0,1,0,一般发展客户
12293,0,0,0,一般挽留客户
12294,0,1,0,一般发展客户
12295,1,0,1,重要保持客户
12296,0,1,0,一般发展客户
12297,0,0,0,一般挽留客户
12298,1,0,1,重要保持客户
12299,0,0,0,一般挽留客户
12300,0,1,0,一般发展客户
12301,0,0,0,一般挽留客户
12302,1,1,1,重要价值客户
12303,0,0,0,一般挽留客户
12304,1,1,1,重要价值客户
12305,0,1,0,一般发展客户
12306,0,1,0,一般发展客户
12307,0,1,0,一般发展客户
12308,1,0,1,重要保持客户
12309,0,1,0,一般发展客户
12310,1,0,1,重要保持客户
12311,0,0,0,一般挽留客户
12312,0,1,0,一般发展客户
12313,0,1,0,一般发展客户
12314,0,1,0,一般发展客户
12315,0,0,1,重要挽留客户
12316,0,0,0,一般挽留客户
12317,0,1,0,一般发展客户
12318,0,1,0,一般发展客户
12319,0,1,0,一般发展客户
12320,1,0,1,重要保持客户
12321,1,1,1,重要价值客户
12322,1,0,1,重要保持客户
12323,1,0,1,重要保持客户
12324,0,1,0,一般发展客户
12325,0,1,0,一般发展客户
12326,1,1,1,重要价值客户
12327,0,1,0,一般发展客户
12328,0,1,0,一般发展客户
12329,0,1,0,一般发展客户
12330,0,1,0,一般发展客户
12331,1,0,1,重要保持客户
12332,0,1,0,一般发展客户
12333,0,0,0,一般挽留客户
12334,0,0,0,一般挽留客户
12335,0,1,0,一般发展客户
12336,1,0,1,重要保持客户
12337,0,1,0,一般发展客户
12338,1,0,1,重要保持客户
12339,0,1,0,一般发展客户
12340,1,1,1,重要价值客户
12341,0,1,0,一般发展客户
12342,0,1,0,一般发展客户
12343,0,1,0,一般发展客户
12344,1,0,1,重要保持客户
12345,0,1,0,一般发展客户
12346,0,1,0,一般发展客户
12347,0,1,1,重要发展客户
12348,0,1,0,一般发展客户
12349,0,1,1,重要发展客户
12350,0,1,0,一般发展客户
12351,0,0,0,一般挽留客户
12352,1,0,1,重要保持客户
